"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"87","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","97007","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2022-11-29,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"88","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","96940","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2022-10-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"89","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","96763","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2022-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"90","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","96657","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2022-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"91","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","96440","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2022-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"92","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","96340","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2022-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"93","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","96203","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2022-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"94","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","96102","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2022-04-28,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"95","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","95947","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2021-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"96","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","95805","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2021-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"97","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","95704","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2021-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"98","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","95546","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2021-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"99","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","95470","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2021-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"100","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","95145","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2020-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"101","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","94977","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2020-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"102","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","94855","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2020-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"103","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","94648","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2020-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"104","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","94536","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2020-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"105","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","93301","0000000134","Onde OFB","1","Ecoulement visible",1.692292364,49.783014216,2019-11-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"106","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","92604","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2019-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"107","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","92100","0000000134","Onde OFB","1f","Ecoulement visible faible",1.692292364,49.783014216,2019-09-28,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"108","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","91608","0000000134","Onde OFB","1f","Ecoulement visible faible",1.692292364,49.783014216,2019-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"109","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","90658","0000000134","Onde OFB","1f","Ecoulement visible faible",1.692292364,49.783014216,2019-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"110","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","89555","0000000134","Onde OFB","1f","Ecoulement visible faible",1.692292364,49.783014216,2019-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"111","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","88367","0000000134","Onde OFB","1f","Ecoulement visible faible",1.692292364,49.783014216,2019-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"112","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","87412","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2019-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"113","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","83861","0000000134","Onde OFB","1f","Ecoulement visible faible",1.692292364,49.783014216,2018-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"114","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","82352","0000000134","Onde OFB","1f","Ecoulement visible faible",1.692292364,49.783014216,2018-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"115","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","81408","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2018-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"116","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","80552","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2018-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"117","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","79357","0000000134","Onde OFB","1","Ecoulement visible",1.692292364,49.783014216,2018-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"118","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","78004","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2017-11-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"119","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","78003","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2017-10-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"120","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","76314","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2017-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"121","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","75109","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2017-08-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"122","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","74201","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2017-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"123","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","72959","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2017-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"124","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","72164","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2017-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"125","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","71700","0000000134","Onde OFB","1f","Ecoulement visible faible",1.692292364,49.783014216,2017-04-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"126","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","71400","0000000134","Onde OFB","1f","Ecoulement visible faible",1.692292364,49.783014216,2017-03-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"127","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","71250","0000000134","Onde OFB","1f","Ecoulement visible faible",1.692292364,49.783014216,2017-02-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"128","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","71000","0000000134","Onde OFB","1f","Ecoulement visible faible",1.692292364,49.783014216,2017-01-01,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"129","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","70251","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2016-11-02,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"130","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","69402","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2016-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"131","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","68375","0000000134","Onde OFB","1","Ecoulement visible",1.692292364,49.783014216,2016-08-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"132","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","68235","0000000134","Onde OFB","1","Ecoulement visible",1.692292364,49.783014216,2016-07-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"133","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","68127","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2016-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"134","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","67912","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2016-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"135","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","67611","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2015-11-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"136","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","67600","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.692292364,49.783014216,2015-10-28,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"137","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","67501","0000000134","Onde OFB","1","Ecoulement visible",1.692292364,49.783014216,2015-09-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"138","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","67420","0000000134","Onde OFB","1","Ecoulement visible",1.692292364,49.783014216,2015-08-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"139","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","67269","0000000134","Onde OFB","1","Ecoulement visible",1.692292364,49.783014216,2015-07-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"140","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","67031","0000000134","Onde OFB","1","Ecoulement visible",1.692292364,49.783014216,2015-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"141","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","66905","0000000134","Onde OFB","1","Ecoulement visible",1.692292364,49.783014216,2015-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"142","G0120001","Méline à Marques","76","Seine-Maritime","76411","MARQUES","28","Normandie","03","Seine-Normandie","G0120650","Fossé de Barques","65461","0000000134","Onde OFB","1","Ecoulement visible",1.692292364,49.783014216,2014-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
